Unnamed: 0,ID,URL,Type,Label,Content,Image_Name
158,1507362460008951812,https://twitter.com/RI_Roma_/status/1507362460008951812,tweet,3,"Vi aspettiamo sabato 26 marzo in zona monteverde per un Cineforum con successivo dibattito sul documentario ""Ukcraine on Fire"", che racconta la storia contemporanea del conflitto in Ucraina.
Per l'ingresso è richiesta un'offerta di 10 euro. https://t.co/FVBDLcWbwL",1507362460008951812.jpg
159,1507339296096899109,https://twitter.com/ScrivoLibero/status/1507339296096899109,tweet,3,"Domenica 27 marzo, dalle ore 9:00 alle 18:00, a Porta di Ponte, su proposta degli studenti Clara Marullo, Valerio Vella e Paolo Tuzzè, l’Accademia di Belle Arti di Agrigento propone una nuova giornatadell’evento “Arte per l’Ucraina” con una esposizione

https://t.co/JriQBRbgW1 https://t.co/67xytidRVu",1507339296096899109.jpg
160,1507328160945393681,https://twitter.com/rassegnally/status/1507328160945393681,tweet,2,"25 marzo 1999, 23 anni fa. La #Serbia di #Milosevic colpita da cento missili della Nato. Il film è quello di ogni guerra: distruzione, vittime tra i civili, profughi. E il predecessore di #Putin, #Eltsin teme ""un conflitto europeo"".

#primampaginarewind    #25marzo https://t.co/SgKEug4c3t",1507328160945393681.jpg
161,1507068944691126282,https://twitter.com/valy_s/status/1507068944691126282,tweet,1,"#Macron (che è anche in campagna elettorale) “la #Francia continuerà a fornire armi all’ #Ucraina perché la nostra strategia è quella di mettere fine al conflitto il PRIMA POSSIBILE”
La neolingua non è solo in #Draghistan https://t.co/kOZqCVBeMp",1507068944691126282.jpg
162,1507055839382753280,https://twitter.com/madforfree/status/1507055839382753280,tweet,2,"La decisione, oggi, di dispiegare 40.000 soldati ‘sul fianco est’, ossia su tutti i Paesi, membri Nato, confinanti con l’Ucraina, è un passo avanti verso l’intervento della #NATO nel conflitto. Nella mappa, Macron illustra dove saranno dispiegati i soldati Nato francesi
2/3 https://t.co/vBKL7zq8Bx",1507055839382753280.jpg
163,1507026080259059716,https://twitter.com/massimo_boscia/status/1507026080259059716,tweet,3,"Ho appena comprato un libro che tratta molto brevemente la storia dell' #Ucraina ed i recenti conflitti sia interni -tra europeisti e russofili- sia esterni, tra lo Stato Ucraino e la Federazione Russa.

Non vedo l'ora di iniziarlo! https://t.co/lrtViPA6wP",1507026080259059716.jpg
164,1507013223916081161,https://twitter.com/Ilikepuglia/status/1507013223916081161,tweet,3,"“QUA QUA ATTACCATI LÀ” 
è la storia avventurosa di Oche Magiche, Principesse Ribelli e Giovani Coraggiosi che la compagnia friulana Ortoteatro porterà in scena sul palco della #CasadiPulcinella Sabato 26 e domenica 27 marzo ore 18.00

Con Federica Guerra https://t.co/4dM9m1xeaC",1507013223916081161.jpg
165,1506954723865341954,https://twitter.com/MonikaPompeo/status/1506954723865341954,tweet,2,"Incontro di benvenuto per le famiglie Ucraine arrivate in Italia. Presso l’Associazione Italia-Ucraina (Bologna) in via San Donato 149. Domenica 27 Marzo 2022 dalle ore 15 alle 18. 

#Bologna #BolognaUcraina https://t.co/zNbqB4d31X",1506954723865341954.jpg
166,1506935554587377668,https://twitter.com/HenryBrubaker2/status/1506935554587377668,tweet,1,"@il_cappellini @GabrieleCarrer In tandem con il ritornello di orsini: ""putin squarcia il ventre dell'Ucraìna quando vuole"" (Nella foto parte dei 60 chilometri di carri armati russi che avrebbero dovuto conquistare Kyiv in 48 ore) https://t.co/ZdTcXkwz3b",1506935554587377668.jpg
167,1506929321251909634,https://twitter.com/pazzoperrep/status/1506929321251909634,tweet,0,"E' online l'Antologia di Feticismi con la cronaca day by day della guerra scatenata da Putin in Ucraina (dal 1 al 15 marzo 2022).

15 giorni che entreranno nella storia. Purtroppo. https://t.co/b3FPwFdrTU

#Ucraina https://t.co/LvIQPdWng9",1506929321251909634.jpg
168,1506917801205841929,https://twitter.com/PLInst_Roma/status/1506917801205841929,tweet,3,"Conoscere il passato | 29 marzo – ore 18.00
#Cinema #Storia

🎥🇵🇱 🇺🇦 MR. JONES / L'OMBRA DI STALIN 
di A. Holland

Un film sull'#holodomor, lo sterminio per fame provocato negli anni Trenta da Stalin in #Ucraina

Istituto Polacco di Roma
#ingressogratuito

https://t.co/qtkONsBWQ6 https://t.co/XC0Rlnkw6O",1506917801205841929.jpg
169,1506644624252846082,https://twitter.com/WebsimInfo/status/1506644624252846082,tweet,2,"Dopo i forti ribassi legati alla guerra in Ucraina, gli indici internazionali hanno tentato un deciso recupero. Si scommette sull’accordo tra le parti e la fine del conflitto. Difficile lanciarsi in previsioni azzardate. Ne parliamo domani ore 17:00 https://t.co/3zrRpgIe3W https://t.co/WO08Ua9AYj",1506644624252846082.jpg
170,1506601482967207938,https://twitter.com/tg2rai/status/1506601482967207938,tweet,3,"""Lavoriamo per la fine del conflitto"", così #Draghi alla Camera in vista del Consiglio Europeo, ""Pechino non aiuti la Russia. Adeguiamo le spese per la Difesa al 2%"". Al #Tg2Rai ore 13,00
#23Marzo https://t.co/O5jDNihwK6",1506601482967207938.jpg
171,1506225682229174277,https://twitter.com/francescagraz1/status/1506225682229174277,tweet,1,"È fallita la guerra lampo di Putin : 4 settimane che lo stanno sfibrando. 
Resistenza ucraina che la Nato sostiene con armamenti
leggeri e nozioni strategiche.
Lo zar questo conflitto lo sta perdendo malamente per ora. Lo dicono i numeri, le strategie, i fatti
#UcrainaLibera https://t.co/hOhv2mtUVt",1506225682229174277.jpg
172,1506184030596878337,https://twitter.com/inPrimisNotizie/status/1506184030596878337,tweet,2,"Proseguono i colloqui tra Russia e Ucraina, ma senza veri passi avanti. 

Ascolta tutte le notizie di oggi qui -&gt; https://t.co/QJvd4icDul

#russia #ucraina #Mariupol #Putin #StopWar https://t.co/B7kBzlu8vx",1506184030596878337.jpg
173,1506151954296279045,https://twitter.com/RSInews/status/1506151954296279045,tweet,2,"""Pronto a parlare di Crimea e Donbass"" - Volodymyr Zelensky torna a chiedere un colloquio diretto con Vladimir Putin, ma prima ""la fine delle ostilità"" https://t.co/IyFzOfzABq https://t.co/UUYwIhE5yM",1506151954296279045.jpg
174,1506042363977867265,https://twitter.com/TV2000it/status/1506042363977867265,tweet,2,"#Ucraina | #Mariupol città martire resiste all’assedio.

👉La storia di Roman Kruglyakov, ex project manager:  se ne era andato ma poi è tornato tre volte indietro salvando 25 persone

🔴#Foto: il centro commerciale bombardato

#21marzo #UkraineRussiaWar #Putin #Zelensky #Kiev https://t.co/ELIqVJVgrA",1506042363977867265.jpg
175,1506028833715200009,https://twitter.com/Predato74151882/status/1506028833715200009,tweet,1,"Quanta ipocrisia.
Se veramente i politici mondiali vogliono la fine del conflitto #USA, #Francia, #Germany, #Ukraine, #UK, #Italia mandino i loro politici in ukraina a fare da scudi umani. #Putin  si arrenderà all'evidenza e terminerà la #UkraineRussianWar https://t.co/lc0LvzGkh7",1506028833715200009.jpg
176,1505872749037764610,https://twitter.com/Farefuturo1/status/1505872749037764610,tweet,2,"Vi aspettiamo sui nostri canali social, Lunedì 21 Marzo alle ore 19.00, con la presentazione del libro “La Russia di Putin” di Mara Morini intervistata da Luigi Di Gregorio. https://t.co/owHLLN85aj",1505872749037764610.jpg
177,1505868055099887622,https://twitter.com/ICCItaly/status/1505868055099887622,tweet,3,"📆 #ICCLiveWebinar | Appuntamento a domani, 22 marzo 2022, dalle ore 17.00 - 18.30 | #Sanzionieconomiche internazionali derivanti dal conflitto Russia/Ucraina: quali conseguenze per le #imprese?

➡️ Per partecipare, iscriviti su: https://t.co/AiN8p3SCxI https://t.co/iDLmFrQVNj",1505868055099887622.jpg
178,1505820953456033794,https://twitter.com/SimoneGeti/status/1505820953456033794,tweet,2,"Il presidente Joe #Biden avrà nelle prossime ore un colloquio telefonico con il presidente francese #Macron, il cancelliere tedesco #Scholz, il primo ministro italiano #Draghi e il primo ministro britannico #Johnson per discutere “di una risposta all'attacco russo in 🇺🇦”. https://t.co/QovSEJyQyM",1505820953456033794.jpg
179,1505807254020370433,https://twitter.com/competereEU/status/1505807254020370433,tweet,3,"📣 Oggi, lunedì 21 marzo alle ore 9:15, @pietropaganini ospite a @Unomattina 

#Unomattina #UkraineRussiaWar #Ucrainarussia #Ukraine️ #Russia #materieprime #gas #Energia #default #Putin #Zelenskyy https://t.co/FuM0Qv4iVJ",1505807254020370433.jpg
180,1505640476963229696,https://twitter.com/damy85twit/status/1505640476963229696,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
181,1505636499404034055,https://twitter.com/MaxFrascino/status/1505636499404034055,tweet,1,"🤺🤺🤺 #tiromancino di domenica 20 marzo 2022
Spendere più soldi in armi non risolverà i problemi alla Nato (che già è molto più forte di Putin), né alla Maremma. Dove saranno sottratte risorse alle emergenze ambientali (climatiche) e sociali.......
https://t.co/zxeqHkUDEu https://t.co/AWlT7Iwf9F",1505636499404034055.jpg
182,1505596530773745668,https://twitter.com/scarpdetenis/status/1505596530773745668,tweet,2,"Il piccolo Mustafà, diventato uno dei simboli della
guerra in #Siria grazie a una foto scattata mentre giocava
insieme al padre, può finalmente pensare a una nuova
vita. #Caritas #Siena ha accolto lui e la sua famiglia a cuore aperto.
La loro storia su @scarpdetenis di marzo https://t.co/tbK1nNl1mD",1505596530773745668.jpg
183,1505495854492356608,https://twitter.com/rosariovalastro/status/1505495854492356608,tweet,2,"20 marzo 2022, ore 8:00 circa

@Francescorocca , Presidente Nazionale di @crocerossa e di @ifrc in #Ucraina, posta questa foto.

La condivido, perché chi ha contribuito, anche con soli due euro, possa seguire il cammino di Umanità che la CRI percorre in questi momenti drammatici https://t.co/rU9OsEZyaI",1505495854492356608.jpg
184,1505495615748386816,https://twitter.com/Montecitorio/status/1505495615748386816,tweet,3,"Conflitto #RussiaUcraina, mercoledì 16 marzo si è svolto un incontro tra i vertici dei Parlamenti dei Paesi del #G7 a cui ha preso parte il Presidente del Parlamento ucraino Stefanchuk.

La foto della settimana ritrae il Presidente @Roberto_Fico in videoconferenza #CameraImmagini https://t.co/yiOWgVKdVS",1505495615748386816.jpg
185,1505483248104787968,https://twitter.com/PolScorr/status/1505483248104787968,tweet,2,"In foto c'è Roman Filatov

Paracadutista dell'esercito russo, mandato da #Putin a combattere in #Ucraina per una 'operazione speciale'

È morto a 27 anni, l'11 marzo

Nella seconda foto è davanti alla statua di #Volgograd in ricordo dei Caduti contro i nazisti [quelli veri] https://t.co/HL2NAcYvKm",1505483248104787968.jpg
186,1505453210185707522,https://twitter.com/PolScorr/status/1505453210185707522,tweet,1,"In questa foto c'è Maxim

Soldato di difesa aerea russa, tenente Kholkin. Partecipava alla cosiddetta ""operazione speciale"" in #Ucraina

#Putin non gli aveva detto che era una guerra

Maxim è morto il 7 marzo 2022 https://t.co/R7UW3IQyny",1505453210185707522.jpg
187,1505419287342768130,https://twitter.com/mazzeoantonio/status/1505419287342768130,tweet,3,"Domenica  20 marzo ore 10:30  Presidio #NoWar a #Sigonella No alla Guerra in Ucraina - No a Tutte le Guerre
Strada statale Catania Gela c/o base militare Sigonella
#NoWarInUkraine #Peace @USNavyEurope @MinisteroDifesa https://t.co/yWq9w1zyBJ",1505419287342768130.jpg
188,1505311887151579136,https://twitter.com/AlephLesath/status/1505311887151579136,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
189,1505266595253391361,https://twitter.com/rinogaetanoband/status/1505266595253391361,tweet,3,"Partecipate al concerto #Insiemeperlapace
Domenica 20 marzo dalle 15 in piazza San Giovanni Roma

Non ci sono più scuse: la pace è una urgente necessità 
Basta conflitti e situazioni di crisi 
Non solo in Ucraina ma in tutto il mondo

Grazie al portavoce @aboubakar_soum 

💜🏳️‍🌈 https://t.co/qwCOB3cIaH",1505266595253391361.jpg
190,1505237425991426054,https://twitter.com/Pa_Re81/status/1505237425991426054,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
191,1505232407540252678,https://twitter.com/AngeloSantoro/status/1505232407540252678,tweet,2,"Il 18 marzo, prima del discorso di Putin allo stadio, la polizia ha arrestato diversi giornalisti. Tra i fermati anche il fotografo di Novaya Gazeta Alexei Dushutin, che ha scattato questa foto. https://t.co/NpK9a4k7FD",1505232407540252678.jpg
192,1505148618386386949,https://twitter.com/Pippoo89/status/1505148618386386949,tweet,0,"Non c'è fine alla malvagità dei russi,  guardate come trattano i soldati ucraini catturati.
Per aver diffuso queste foto il giornalista Джулиан Ассанж rischia l'ergastolo, senza possibilità di appello.
#UkraineRussiaWar #PutinIsaWarCriminal #Putin #NATOINUKRAINENOW https://t.co/n3Co1v453D",1505148618386386949.jpg
193,1505092488322813952,https://twitter.com/iostoconCRISTO/status/1505092488322813952,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
194,1504893638727372803,https://twitter.com/HerberMax/status/1504893638727372803,tweet,2,"Dopo quasi 4 ore dalla fine del colloquio #JoeBiden #XiJinping ecco il comunicato della Casa Bianca: diffida a un eventuale sostegno materiale cinese alla Russia, sostegno a soluzioni diplomatiche... la posizione su Taiwan non cambia... il dialogo rimane aperto.
#Ucraina
@RSInews https://t.co/brvd2bxbW0",1504893638727372803.jpg
195,1504850502344916997,https://twitter.com/gariwo_onlus/status/1504850502344916997,tweet,2,"La pagina ""Sul confine"" nasce dalla volontà della Fondazione Gariwo di seguire il conflitto tra Russia e Ucraina scoppiato il 24 febbraio con l’invasione del Paese ordinata da Putin, con testi storici, approfondimenti, punti di vista e storie.
https://t.co/qQWOcxq2AM https://t.co/TGq3DB1ksi",1504850502344916997.jpg
196,1504841665604894727,https://twitter.com/ilfoglio_it/status/1504841665604894727,tweet,2,"🔴 ""Il conflitto non conviene a nessuno"". Circa due ore di colloquio tra #Biden e #XiJinping e un impegno a lavorare per la pace. 

➡️ Trovate qui tutti gli aggiornamenti sulla guerra in #Ucraina: https://t.co/gBQDwzHM8J https://t.co/GkBoRILESE",1504841665604894727.jpg
197,1504841343100719104,https://twitter.com/EuroHistoria/status/1504841343100719104,tweet,3,"Oggi 18 marzo 2022 alle ore 18:00 nuova lezione del corso di geopolitica Historia al polo universitario di Pordenone
Macron, le elezioni presidenziali in Francia e la guerra in Europa https://t.co/wBYb6moFVS https://t.co/38sYDA5n5h",1504841343100719104.jpg
198,1504823068631388160,https://twitter.com/comune_segrate/status/1504823068631388160,tweet,3,"NOTE PER L'UCRAINA 🎼🌈

Questa domenica 20 marzo alle ore 17 al Centro Verdi di via 25 Aprile si terrà il concerto benefico ""Note per l'Ucraina"".

Si esibirà il ""Duo L'aura"":

🎻 Laura Stella - Violoncello
🎹 Laura Vergallo - Pianoforte

#StopWarInUkraine https://t.co/oHaikbDLpE",1504823068631388160.jpg
199,1504767767463055360,https://twitter.com/amiocugino/status/1504767767463055360,tweet,1,"Questa foto segnerà la storia dell'umanità più del covid19, del conflitto russia-ucraina e di tutto quello che viene scritto quotidianamente sul tuider messo insieme! sallo

#18marzo https://t.co/0ri5pCngIT",1504767767463055360.jpg
200,1504750215563259904,https://twitter.com/culture_roma/status/1504750215563259904,tweet,3,"#LezionidiStoria presenta l’appuntamento speciale ‘L’Ucraina e Putin tra storia e ideologia’condotto dal Prof.Andrea Graziosi.
L’intero ricavato sarà̀ devoluto all’emergenza ucraina attraverso l’UNHCR
20 marzo,h 11, presso @AuditoriumPdM e online 
https://t.co/GRaHj31Qu8 https://t.co/d6IhN4u9mZ",1504750215563259904.jpg
201,1504717023653236741,https://twitter.com/fisco24_info/status/1504717023653236741,tweet,2,"Guerra Ucraina-Russia, ultime notizie oggi: news ultima ora 18 marzo: (Adnkronos) - Esplosioni a Leopoli. Ministero Difesa,: ""A Mariupol non c'è vita, bombardamenti senza fine"" https://t.co/mTSLcOJ5H6 https://t.co/esnrqwt6X6",1504717023653236741.jpg
202,1504580170098921472,https://twitter.com/TrentinoRussia/status/1504580170098921472,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
203,1504538265008971782,https://twitter.com/tg2rai/status/1504538265008971782,tweet,3,"Spiragli di pace. Kiev: più vicino accordo con Mosca ma non finirà conflitto. Domani colloquio Biden - Xi.  Macron: Francia si prepari a guerra ad alta intensità

Al #Tg2Rai delle 20.30 del #17marzo https://t.co/grXOsFG099",1504538265008971782.jpg
204,1504507675358421003,https://twitter.com/thewatcherpost/status/1504507675358421003,tweet,3,"🗓 A View From Italy, 18 marzo ore 10.30 | Il cambiamento degli equilibri geopolitici causato dal conflitto russo-ucraino lontano da una risoluzione. Ne parliamo con il Vice Capogruppo Vicario Forza Italia alla Camera dei Deputati Valentino Valentini. Conduce Daniele @Capezzone. https://t.co/XCWa1iIRZD",1504507675358421003.jpg
205,1504453215101853700,https://twitter.com/TGTGTV2000/status/1504453215101853700,tweet,1,"Questa sera a #TGtg su #TV2000 @jpdarnis, professore di storia contemporanea presso @UniLUISS e il virologo @preglias. Focus sul conflitto in #Ucraina e l’aumento dei contagi #Covid. #17marzo ore 20:50 in diretta su @TV2000it (canale 28-157 Sky). 
Conduce 
@FedericoPlotti https://t.co/r0dsnCUYhZ",1504453215101853700.jpg
206,1504452775723384834,https://twitter.com/univUda/status/1504452775723384834,tweet,3,"Russia e Ucraina tra Cultura e Storia
Venerdì 18 marzo 2022, ore 16.00 - Aula 22, Campus Pescara e Piattaforma Teams
Notizia sul sito web di Ateneo: https://t.co/0Uv528S5zS https://t.co/CFabRc18xp",1504452775723384834.jpg
207,1504442710794592267,https://twitter.com/espressione24/status/1504442710794592267,tweet,3,"#avezzano Sabato 19 marzo alle ore 16 presso la Sala Conferenze dell'Ordine professionale regionale TSRM - PSTRP (di fronte Chiesa Madonna del Passo) in Via Don Minzoni andrà in scena 
il convegno  dal titolo ""Pensare la guerra per costruire la pace?""

https://t.co/XKjbVeS5JL https://t.co/yVtvVGE2Gs",1504442710794592267.jpg
208,1504419272608649216,https://twitter.com/8xmilleit/status/1504419272608649216,tweet,3,"In nome di Dio, vi chiedo: fermate questo massacro!
È l’accorato appello di #PapaFrancesco per la fine immediata della guerra in #Ucraina, già duramente provata dal conflitto. Uniamoci tutti alla sua #preghiera per la #pace! https://t.co/e5OSGlvSPg (Foto Ansa) #StopWarInUkraine https://t.co/RSMsskBtnR",1504419272608649216.jpg
209,1504353703394148352,https://twitter.com/GuaraldoOlivia/status/1504353703394148352,tweet,2,"LA CRISI UCRAINA FRA STORIA, DIRITTO E POLITICA ne discuteremo con Simone Bellezza (Federico II, Napoli)
Martedì 22 Marzo ore 17
#univr Polo Santa Marta e qui https://t.co/GNlfTc4wwz https://t.co/2X2xCGqq7I",1504353703394148352.jpg
210,1504226145029480457,https://twitter.com/miliziachristi/status/1504226145029480457,tweet,1,"ATTENZIONE!
#Mariupol #teatro
La strage disumana attribuita all'esercito russo sembra a TUTTI GLI EFFETTI OPERA dei NEONAZISTI di #Azov...
ALLARME che girava tra la gente del posto GIÀ dal primo mattino di Domenica 13 marzo!!
Leggete sotto e guardate DATA ed ORA.. &gt; https://t.co/9RnG23FM2G",1504226145029480457.jpg
211,1504170057328439302,https://twitter.com/mercuri60654635/status/1504170057328439302,tweet,2,"È solo una foto ma finirà nei libri di storia.
#putin sarà ricordato dai futuri russi come colui che riuscì a far vergognare il popolo russo del suo Presidente e della propria nazione. https://t.co/pv6mHENppU",1504170057328439302.jpg
212,1504068718955053058,https://twitter.com/jopratix/status/1504068718955053058,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
213,1504041615664599040,https://twitter.com/Novamilanese/status/1504041615664599040,tweet,3,"Domenica 20 marzo, dalle ore 19 alle ore 21 presso il Circolo ARCI Nova - Enrico Rossi di Nova Milanese, si svolgerà una raccolta fondi per l’assistenza alle vittime della guerra in Ucraina https://t.co/WQO9oMg7P5",1504041615664599040.jpg
214,1503788304499712001,https://twitter.com/MarianoGiustino/status/1503788304499712001,tweet,2,"ULTIM'ORA: Il ministro degli Esteri turco @MevlutCavusoglu sarà domani 16 marzo a #Mosca per incontrare il suo omologo #SergeyLavrov e domani a #Kiev, nel tentativo di facilitare l’apertura di un negoziato che ponga fine all’invasione russa dell’#Ucraina

@RadioRadicale #Turchia https://t.co/dMQWd3k5NU",1503788304499712001.jpg
215,1503727313212653568,https://twitter.com/cascinanotizie/status/1503727313212653568,tweet,2,"🇺🇦 Il conflitto in Ucraina: il contesto e le possibili prospettive. Iniziativa a Vicopisano
📅 Venerdì 18 marzo (ore 21) presso il Circolo ARCI Ortaccio via Loris Baroni 14 https://t.co/IbX9AIfwIl https://t.co/g0PpRVW9SO",1503727313212653568.jpg
216,1503696792860377089,https://twitter.com/Controc43312427/status/1503696792860377089,tweet,0,@AlvisiConci Putin era frequentato da TUTTI i politici del mondo che gli leccavano il culo per il gas )che tuttora acquistano dalla Russia). Riguardo alle attinenze politiche posto invece la foto di carro armato invadente ukraina con bandiera del PD (un paio di cambi di nomi fa). #storia https://t.co/aj7PDh9RlF,1503696792860377089.jpg
217,1503696710744387587,https://twitter.com/Radio3tweet/status/1503696710744387587,tweet,2,"Conoscere la storia della Russia e quella dell’Ucraina, scoprire vicende e relazioni, leggere il conflitto consapevoli della complessità. Imperi Live di Dario Fabbri è un podcast dal vivo, registrato il 13 marzo all’Auditorium di Roma e ora disponibile qui https://t.co/TMPNQjp5D2 https://t.co/Ouk7wOPgnb",1503696710744387587.jpg
218,1503687828991000584,https://twitter.com/Geopoliticainfo/status/1503687828991000584,tweet,2,🇪🇹🇸🇴 La guerra dell’Ogaden fu combattuta tra Etiopia e Somalia per il possesso della regione omonima. Il 15 marzo 1978 è la data in cui venne completato il ritiro dalla regione etiope sancendo la fine del conflitto. https://t.co/lxEOXcCIeI,1503687828991000584.jpg
219,1509225059122044937,https://twitter.com/SAntonio10273/status/1509225059122044937,tweet,0,🔴🔴🔴... PARE CHE I RUSSI HANNO CATTURATO GLI UCRAINI  CHE HANNO TORTURATO O SPARATO I RUSSI NELLE GAMBE. COME AL SOLITO NON SI TROVA NOTIZIA DI CONFERMA SULLE PAGINE DEI NOTIZIARI SUL WEB... 🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺 https://t.co/k20c7iU7PR,1509225059122044937.jpg
220,1509151609653276677,https://twitter.com/Pearl16647905/status/1509151609653276677,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
221,1508851591398543362,https://twitter.com/SperanzaNada/status/1508851591398543362,tweet,0,"E POCHI HANNO CAPITO
CHE EXTRATERRESTRE 
IERI 28.03.2022
ORE 23:42
HANNO CAPITO CHE NESSUNA PECORA
NON DICHIARATO LA VERITA' CRUDA
SULLA GUERRA BATTERIOLOGICA
CONTRO DEI POPOLI INTERI
CREATA 
DA SATANSTI DI BANCA MONDIALE
E TUTTI GOVERNI
PERO' NON HANNO CANCELLATO
LA NOSTRA CURA https://t.co/4oJ2JOFVuO",1508851591398543362.jpg
222,1508309219770052608,https://twitter.com/SperanzaNada/status/1508309219770052608,tweet,0,"https://t.co/jJ4WJfShTq !
E NON SI NE PARLA NEMMENO A CRIMEA
E 54 NAVI MILITARI UCRAINI E TUTTI AEREI UCRAINI CHE RUBATO RUSSIA SULLA TERRA UCRAINA DURANTE OCCUPAZIONE DI CRIMEA CON SILENZIO DEL GOVERNO POROSHENKO CHE SERVIVO SATANISTI NWO COME FA ADESSO DOPPIONE DI CLOWN-PLAYBOY https://t.co/n0tCDETd6A",1508309219770052608.jpg
223,1506725741467258882,https://twitter.com/Destradipopolo/status/1506725741467258882,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
224,1504704969441787906,https://twitter.com/MauroRodoni/status/1504704969441787906,tweet,0,"@OrtigiaP @barbarab1974 @Tommasocerno @borghi_claudio @jimmomo @AlexBazzaro @valy_s @lievemente @madforfree @maiameraime @NicolaPorro @maryfagi NN FACCIO FATICA A CREDERCI ,VISTO I VIDEO CHE ARRIVANO DALL'UCRAINA..SINGOLARE CHE DI TUTTE LE STRAGI CHE AVREBBERO COMPIUTO I RUSSI ..NN CI SIANO IMMAGINI ..A DIFFERENZA DI QUELLE COMPIUTE DAGLI UCRAINI ..EPPURE SAREBBERO IMMAGINI SUCCULENTI🤮🤮🤮 https://t.co/Z8whDbxlRn",1504704969441787906.jpg
225,1504491935653842950,https://twitter.com/LucianoVerre/status/1504491935653842950,tweet,2,"&gt;&gt;&gt;EPPURE SI TROVANO TENEREZZE E MOMENTI DOLCI ANCHE DURANTE UNA GUERRA... PER ESEMPIO QUELLA TRA RUSSIA E UCRAINA. TUTTO IL MONDO PARLA OGGI DEI SOLDATI UCRAINI CHE CANTANO LA NINNA-NANNA AI BIMBI CHIUSI NEI RIFUGI &lt;&lt;&lt; E cantano: ""Dormi bimbo bello, papà di sta proteggendo"". https://t.co/kfu40xeV4u",1504491935653842950.jpg
226,1504158354763096080,https://twitter.com/Destradipopolo/status/1504158354763096080,tweet,0,"A #ODESSA I SERVIZI SEGRETI UCRAINI HANNO ARRESTATO ALCUNI CIVILI CHE INVIAVANO FOTO E VIDEO DI INCROCI E POSTAZIONI MILITARI AI RUSSI

GLI ARRESTATI ERANO PERSONE NORMALI, MA ANCHE UFFICIALI DI POLIZIA, PAGATI DAL SERVIZIO SEGRETO RUSSO FSB https://t.co/qlNFPjQJZr https://t.co/T53wKkwxRo",1504158354763096080.jpg
227,1504104632502607880,https://twitter.com/Destradipopolo/status/1504104632502607880,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
228,1509798239163273275,https://twitter.com/Saverio28351748/status/1509798239163273275,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
229,1508565707923075077,https://twitter.com/LPincia/status/1508565707923075077,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
230,1508144939452018707,https://twitter.com/CarloSchweigk15/status/1508144939452018707,tweet,0,"Al centro della croce il simbolo dell'Ucraina. Niente è a caso ed in particolare ogni simbolo ha un suo preciso significato.Non c'è da tifare per nessuno in questo conflitto, tanto meno per chi indossa quel simbolo. https://t.co/fj24gYRRZs",1508144939452018707.jpg
231,1505998778435837964,https://twitter.com/Eposmail/status/1505998778435837964,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
232,1505647240907571205,https://twitter.com/_robyb_/status/1505647240907571205,tweet,3,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
233,1505562939020951556,https://twitter.com/OsservaMy/status/1505562939020951556,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
